CustomerID,StateProvinceName,CountryRegionName,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,TotalChildren,BikeBuyer,AgeRange,log_YearlyIncome
26062,Washington,United States,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.677320633230728
26063,Washington,United States,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.687869877425134
26065,California,United States,Bachelors ,Management,F,S,4,3,1,Between 25 and 45,11.859340960283816
26066,California,United States,Partial College,Professional,F,M,0,3,1,Between 25 and 45,11.452283343000667
26067,California,United States,Partial College,Professional,F,M,1,3,0,Between 25 and 45,11.236592085141899
26068,Washington,United States,Partial College,Professional,M,M,0,4,0,Between 25 and 45,11.34605590873519
26070,California,United States,Partial College,Professional,M,S,0,2,1,Between 25 and 45,11.715498894539728
26071,California,United States,Partial High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.385591968501995
26072,California,United States,Partial High School,Skilled Manual,F,S,2,2,0,Between 25 and 45,11.343772816224623
26073,British Columbia,Canada,Graduate Degree,Management,F,S,2,2,0,Over 55,11.108050182880493
26074,British Columbia,Canada,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.790110131950808
26075,Washington,United States,Partial College,Professional,F,S,2,0,0,Between 25 and 45,11.564616180375584
26076,British Columbia,Canada,Partial College,Professional,F,M,2,5,0,Between 25 and 45,11.533482709432027
26077,British Columbia,Canada,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.7088540251704
26078,Washington,United States,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.72743989225303
26079,Washington,United States,Partial College,Professional,M,M,4,5,1,Between 25 and 45,11.770385415232424
26080,Washington,United States,Partial College,Professional,F,M,3,2,1,Between 25 and 45,11.516847762693597
26081,Washington,United States,Partial College,Professional,M,S,3,2,1,Between 25 and 45,11.631215038981063
26082,California,United States,Bachelors ,Management,M,S,4,2,1,Between 25 and 45,12.02526993470549
26083,California,United States,Partial College,Professional,F,S,4,1,1,Between 25 and 45,11.771119507676033
26084,California,United States,Bachelors ,Management,M,M,3,2,0,Between 25 and 45,12.0403603874876
26085,British Columbia,Canada,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.326668173322627
26086,Washington,United States,Partial College,Professional,M,M,3,5,1,Between 25 and 45,11.716543630553264
26087,Oregon,United States,High School,Professional,F,M,1,4,1,Between 25 and 45,11.466064438816906
26088,Washington,United States,High School,Professional,M,M,2,4,1,Between 25 and 45,11.559980791845943
26091,California,United States,Bachelors ,Management,F,M,4,2,0,Between 25 and 45,11.748037112060292
26092,Washington,United States,Partial High School,Skilled Manual,M,S,2,2,1,Between 25 and 45,11.65074639436312
26093,California,United States,High School,Professional,F,S,2,2,1,Between 25 and 45,11.164062782836066
26094,California,United States,High School,Professional,F,M,2,2,0,Between 25 and 45,11.32354303880569
26095,British Columbia,Canada,High School,Professional,F,M,0,4,1,Between 25 and 45,11.200923377171767
26098,California,United States,Graduate Degree,Management,M,S,3,3,0,Over 55,12.08562105243951
26099,British Columbia,Canada,Partial College,Professional,F,M,2,3,0,Over 55,11.07753193632009
26100,British Columbia,Canada,Partial College,Professional,F,S,2,3,0,Over 55,10.748260800197345
26101,Washington,United States,Graduate Degree,Management,M,M,2,2,0,Over 55,11.395885902868876
26102,Oregon,United States,High School,Professional,F,S,2,4,1,Between 25 and 45,11.497842283549172
26103,Washington,United States,High School,Professional,M,M,3,4,1,Between 25 and 45,11.726979834535921
26104,Oregon,United States,Partial College,Professional,M,M,0,3,1,Between 25 and 45,11.657718209871769
26105,California,United States,Partial College,Professional,F,M,4,3,0,Between 25 and 45,11.801332274736467
26106,California,United States,High School,Professional,M,S,3,5,1,Between 25 and 45,12.025880819249345
26107,California,United States,Bachelors ,Management,F,M,3,4,0,Between 25 and 45,11.853169152151164
26108,California,United States,Graduate Degree,Management,M,S,2,1,1,Between 25 and 45,12.102976231525414
26109,California,United States,Partial High School,Skilled Manual,M,M,2,3,0,Between 25 and 45,11.381517530497506
26111,California,United States,High School,Professional,F,M,1,3,0,Between 25 and 45,11.146387757772745
26112,Washington,United States,Graduate Degree,Management,M,M,2,3,0,Between 25 and 45,11.695613621225055
26113,British Columbia,Canada,Graduate Degree,Management,F,S,2,3,1,Between 25 and 45,11.481001267385585
26114,California,United States,Graduate Degree,Management,M,S,2,3,0,Between 25 and 45,11.61179294643139
26115,British Columbia,Canada,Graduate Degree,Management,F,S,2,3,0,Between 25 and 45,11.332565982049804
26116,Washington,United States,Graduate Degree,Management,F,S,2,3,0,Between 25 and 45,11.582199630223712
26117,California,United States,Partial College,Professional,M,M,2,3,0,Between 25 and 45,10.818997980052007
26118,California,United States,Partial College,Professional,F,M,2,3,0,Between 25 and 45,10.604528495215174
26119,California,United States,Partial College,Professional,F,M,2,3,0,Between 45 and 55,10.703738728010274
26120,California,United States,Partial College,Professional,M,S,2,3,0,Between 45 and 55,10.907129603613011
26122,California,United States,Partial College,Professional,F,S,2,4,0,Between 45 and 55,10.751949021382632
26123,California,United States,Partial College,Professional,F,S,2,4,0,Between 45 and 55,10.720753212932467
26124,California,United States,Partial College,Professional,F,M,2,4,0,Between 45 and 55,10.752911722153339
26125,Washington,United States,Partial College,Professional,F,S,2,4,0,Between 45 and 55,10.629005113126524
26126,California,United States,High School,Professional,F,M,2,4,0,Between 45 and 55,10.726982939755574
26127,Washington,United States,High School,Professional,M,M,2,4,0,Between 45 and 55,10.94142938500409
26128,California,United States,High School,Professional,M,S,2,4,0,Between 45 and 55,10.978302244634175
26130,Tasmania,Australia,Bachelors ,Professional,M,M,3,4,1,Between 25 and 45,11.367309923664546
26131,Victoria,Australia,Bachelors ,Professional,M,M,2,3,1,Between 25 and 45,11.391932282300951
26132,Victoria,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.347944684072116
26133,Victoria,Australia,Bachelors ,Professional,M,S,1,0,1,Between 25 and 45,11.527459334747265
26134,Queensland,Australia,Bachelors ,Professional,F,M,0,3,0,Between 25 and 45,11.677795628150427
26135,New South Wales,Australia,Bachelors ,Professional,F,M,0,3,0,Between 25 and 45,11.627966968280907
26136,New South Wales,Australia,Bachelors ,Professional,F,M,0,3,0,Between 25 and 45,11.656601476503466
26137,Queensland,Australia,Bachelors ,Professional,M,M,0,4,1,Between 25 and 45,11.75533032062119
26138,New South Wales,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.282291429896768
26139,New South Wales,Australia,Partial College,Skilled Manual,M,S,1,1,0,Between 25 and 45,11.49356933797795
26140,New South Wales,Australia,Graduate Degree,Management,F,S,1,0,1,Between 25 and 45,11.666024163087279
26142,Victoria,Australia,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.364042552726982
26143,New South Wales,Australia,Bachelors ,Professional,F,M,1,1,0,Between 25 and 45,11.32069901629074
26144,Victoria,Australia,Bachelors ,Professional,F,S,1,2,0,Over 55,11.12017912926984
26145,Queensland,Australia,Bachelors ,Professional,M,M,1,0,0,Between 25 and 45,11.663145573068459
26146,Queensland,Australia,Bachelors ,Professional,F,M,4,5,1,Between 25 and 45,11.479234236002762
26147,South Australia,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.784173230958585
26148,Victoria,Australia,Bachelors ,Professional,M,M,4,5,1,Between 25 and 45,11.759840228906448
26149,Queensland,Australia,Bachelors ,Professional,F,S,1,0,0,Between 25 and 45,11.495046586082937
26151,Queensland,Australia,Bachelors ,Professional,M,M,1,1,0,Between 25 and 45,11.787066266855343
26152,New South Wales,Australia,Bachelors ,Professional,F,S,2,0,0,Between 25 and 45,11.356213173682693
26153,Queensland,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.149930592286676
26154,Queensland,Australia,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.269796019567506
26155,New South Wales,Australia,Bachelors ,Professional,M,M,2,5,1,Between 25 and 45,11.53643689243115
26156,New South Wales,Australia,Partial College,Skilled Manual,F,M,2,5,1,Between 25 and 45,11.031059758648459
26157,Victoria,Australia,Partial College,Skilled Manual,M,M,3,5,1,Between 25 and 45,11.269706749224968
26158,Victoria,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.057723744952234
26159,New South Wales,Australia,Partial College,Skilled Manual,F,S,1,1,0,Between 25 and 45,11.44345748063504
26160,Queensland,Australia,Partial College,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.379999603260565
26161,Victoria,Australia,Partial College,Skilled Manual,M,M,2,3,0,Between 25 and 45,11.331619392397599
26162,New South Wales,Australia,Partial College,Skilled Manual,F,M,2,3,0,Between 25 and 45,11.237040202397958
26163,New South Wales,Australia,Partial College,Skilled Manual,F,M,3,5,0,Between 25 and 45,11.24661341825464
26164,Queensland,Australia,Partial College,Skilled Manual,F,M,3,5,1,Between 25 and 45,11.200103346511339
26165,Queensland,Australia,Partial College,Skilled Manual,F,M,1,1,0,Between 25 and 45,11.15796333903517
26166,Victoria,Australia,Partial College,Skilled Manual,M,M,1,1,1,Between 25 and 45,11.577879524759654
26167,New South Wales,Australia,Bachelors ,Management,F,S,1,2,0,Between 25 and 45,10.92215435102715
26168,Washington,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.488520429241627
26169,California,United States,High School,Skilled Manual,F,M,2,0,0,Under 25,10.62558655504584
26170,California,United States,High School,Skilled Manual,M,S,2,0,1,Under 25,10.731318586382624
26172,California,United States,High School,Skilled Manual,F,S,2,0,0,Under 25,10.631036159813405
26173,British Columbia,Canada,High School,Skilled Manual,F,M,2,0,0,Under 25,10.543022963647424
26174,Oregon,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.888277700834976
26175,Oregon,United States,High School,Skilled Manual,M,M,2,0,1,Under 25,10.756753283988832
26176,British Columbia,Canada,High School,Skilled Manual,M,S,2,0,1,Under 25,11.040567065427815
26177,British Columbia,Canada,High School,Skilled Manual,F,M,2,0,0,Under 25,10.505423640542666
26178,Oregon,United States,High School,Skilled Manual,F,M,2,0,0,Under 25,10.9183196020981
26179,New South Wales,Australia,High School,Skilled Manual,F,S,2,5,0,Between 45 and 55,9.81536646914095
26180,British Columbia,Canada,Partial High School,Clerical,M,S,2,0,0,Under 25,10.872237898382645
26181,Washington,United States,High School,Skilled Manual,M,M,2,0,0,Under 25,10.851896914291743
26182,South Australia,Australia,Partial College,Clerical,F,S,2,2,0,Over 55,10.679020846694021
26183,California,United States,Partial High School,Clerical,M,S,2,0,0,Under 25,10.514122311521609
26184,Washington,United States,Partial High School,Clerical,M,S,2,0,0,Under 25,10.849201155083453
26185,British Columbia,Canada,High School,Skilled Manual,F,S,2,0,0,Under 25,10.774487988550476
26186,New South Wales,Australia,Partial College,Clerical,F,S,2,2,0,Over 55,10.493881925521244
26189,Victoria,Australia,Bachelors ,Management,M,M,2,2,0,Over 55,11.096530846769337
26190,New South Wales,Australia,Bachelors ,Management,M,S,2,2,0,Over 55,11.280362691739526
26191,New South Wales,Australia,Bachelors ,Management,M,M,2,2,0,Between 45 and 55,11.188662392255447
26192,Queensland,Australia,Bachelors ,Management,M,M,2,2,0,Between 45 and 55,10.931104967046613
26193,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.773713403281205
26194,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.79234542075904
26195,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.34238743673053
26196,California,United States,High School,Skilled Manual,M,S,2,0,0,Under 25,10.846322839632395
26197,Washington,United States,Partial College,Skilled Manual,M,S,1,0,1,Under 25,10.93316053971096
26198,California,United States,Partial College,Skilled Manual,F,S,1,0,0,Under 25,10.735983546667017
26199,California,United States,Partial College,Skilled Manual,M,S,1,0,0,Under 25,10.932803352201582
26202,British Columbia,Canada,Bachelors ,Management,F,M,1,0,0,Between 25 and 45,11.662301909106572
26203,California,United States,Bachelors ,Management,F,S,3,0,1,Between 25 and 45,11.84665823840055
26205,England,United Kingdom,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.92749566232705
26206,England,United Kingdom,Partial College,Professional,M,M,2,4,1,Between 25 and 45,11.983972299887661
26207,England,United Kingdom,Partial College,Professional,M,S,3,3,1,Between 25 and 45,11.970704679593242
26209,Nordrhein-Westfalen,Germany,Partial High School,Manual,F,S,2,0,0,Under 25,9.786841370416807
26211,England,United Kingdom,Partial High School,Manual,F,S,2,0,0,Under 25,10.009198006958242
26212,Hessen,Germany,Partial College,Clerical,F,S,1,0,0,Under 25,10.42768339524029
26213,Hauts de Seine,France,High School,Manual,M,S,1,0,0,Under 25,10.937098990986824
26214,England,United Kingdom,Bachelors ,Skilled Manual,F,M,0,1,0,Under 25,10.827627399353682
26215,England,United Kingdom,Bachelors ,Skilled Manual,M,M,0,1,0,Under 25,11.104385634744988
26216,England,United Kingdom,Partial High School,Manual,F,M,2,0,0,Between 25 and 45,9.666308462257454
26217,England,United Kingdom,Partial High School,Manual,M,M,2,0,0,Between 25 and 45,10.441879704019923
26218,England,United Kingdom,Partial High School,Manual,M,S,2,0,0,Between 25 and 45,10.030032093861085
26219,England,United Kingdom,Bachelors ,Skilled Manual,F,M,1,1,0,Under 25,10.855608641411111
26220,England,United Kingdom,Bachelors ,Skilled Manual,M,M,1,1,0,Under 25,11.193188410744737
26221,Bayern,Germany,High School,Manual,F,S,1,0,0,Between 25 and 45,10.607797200302183
26222,England,United Kingdom,High School,Manual,F,S,1,0,1,Between 25 and 45,10.68021732183733
26223,Saarland,Germany,High School,Manual,M,S,1,0,0,Between 25 and 45,10.688347541019272
26224,Val d'Oise,France,High School,Manual,M,S,1,0,1,Between 25 and 45,10.899069940884694
26225,Yveline,France,High School,Manual,M,S,1,0,0,Between 25 and 45,10.522126680921012
26226,Nordrhein-Westfalen,Germany,Partial College,Clerical,F,M,0,2,0,Between 25 and 45,10.490885252912465
26227,Saarland,Germany,Partial College,Clerical,M,S,0,2,1,Between 25 and 45,10.899919448775261
26229,Hamburg,Germany,High School,Manual,F,S,1,0,0,Between 25 and 45,10.356726435449133
26230,Nordrhein-Westfalen,Germany,High School,Manual,F,S,1,0,0,Between 25 and 45,10.592199913805961
26231,Garonne (Haute),France,Partial College,Clerical,M,M,1,2,0,Between 25 and 45,10.671278276091838
26232,England,United Kingdom,Graduate Degree,Skilled Manual,M,M,0,0,0,Between 25 and 45,11.092686762753445
26233,Nordrhein-Westfalen,Germany,Graduate Degree,Skilled Manual,F,M,0,0,0,Between 25 and 45,11.051461270741962
26235,British Columbia,Canada,Partial College,Clerical,F,S,1,3,1,Under 25,10.580835581187099
26236,Washington,United States,Partial College,Clerical,F,M,1,3,0,Under 25,10.524064040261237
26237,California,United States,Partial College,Clerical,F,M,1,3,0,Under 25,10.83046102025675
26238,California,United States,Partial College,Clerical,F,S,1,3,1,Under 25,11.00036500391052
26239,Oregon,United States,Partial College,Clerical,F,M,1,3,0,Under 25,10.747702092945403
26240,Washington,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,Under 25,11.150117466528044
26241,California,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Under 25,11.10932361990884
26242,British Columbia,Canada,Partial College,Clerical,F,M,1,4,0,Under 25,10.293161974737968
26243,Oregon,United States,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.838647265024761
26244,Washington,United States,Graduate Degree,Skilled Manual,M,M,0,0,0,Between 25 and 45,11.778239221560002
26245,California,United States,Graduate Degree,Skilled Manual,M,M,0,0,1,Between 25 and 45,11.854442100050415
26246,California,United States,Graduate Degree,Skilled Manual,F,S,0,0,1,Between 25 and 45,11.589997611045085
26249,Washington,United States,High School,Clerical,M,M,1,1,0,Between 25 and 45,10.863278289856135
26250,Oregon,United States,High School,Clerical,M,S,1,1,0,Between 25 and 45,10.908576397569082
26251,California,United States,High School,Clerical,M,S,1,1,0,Between 25 and 45,10.746519182633365
26253,Oregon,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.057323897250996
26254,Oregon,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.366309203003638
26255,Oregon,United States,Partial High School,Clerical,M,S,2,3,1,Between 25 and 45,10.180437238408865
26256,Washington,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.080503392206552
26257,California,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.228067931903828
26258,Oregon,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,9.34731582700326
26259,Washington,United States,High School,Clerical,M,S,1,1,0,Between 25 and 45,10.882039213803797
26260,Washington,United States,High School,Clerical,M,S,2,1,0,Between 25 and 45,10.673989215342615
26261,Oregon,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,10.532682706603556
26262,Washington,United States,Partial High School,Clerical,F,S,2,3,1,Between 25 and 45,10.300416329622006
26263,Oregon,United States,Partial High School,Clerical,F,S,2,3,0,Between 25 and 45,9.942948621417042
26264,California,United States,Partial High School,Clerical,M,S,2,3,0,Between 25 and 45,10.14886215269166
26265,Oregon,United States,Partial High School,Clerical,F,S,2,3,1,Between 25 and 45,9.40153907670774
26266,Washington,United States,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.827071623237748
26267,California,United States,High School,Skilled Manual,M,M,2,2,0,Between 25 and 45,10.750663976978858
26268,California,United States,Partial High School,Clerical,M,M,2,2,0,Between 25 and 45,9.514215624322715
26269,British Columbia,Canada,Partial High School,Clerical,F,M,2,2,0,Between 25 and 45,9.97119292889014
26270,British Columbia,Canada,Partial High School,Clerical,F,S,2,2,0,Between 25 and 45,9.899328917387269
26271,California,United States,Partial High School,Clerical,F,M,2,2,0,Between 25 and 45,10.017753298664472
26274,Washington,United States,High School,Skilled Manual,F,M,2,2,0,Between 25 and 45,10.311283275982575
26275,Washington,United States,Partial College,Clerical,M,M,1,1,0,Between 25 and 45,10.876479927279586
26276,Oregon,United States,Partial College,Clerical,F,M,1,1,0,Between 25 and 45,10.60633750855746
26277,Washington,United States,Partial College,Clerical,F,S,1,2,0,Between 25 and 45,10.928166212826115
26278,Washington,United States,Partial College,Clerical,M,S,1,2,0,Between 25 and 45,11.046738542822618
26279,British Columbia,Canada,Partial College,Clerical,F,S,1,2,0,Between 25 and 45,10.757051454501978
26280,California,United States,Partial College,Clerical,M,S,1,2,0,Between 25 and 45,11.036678385890651
26281,California,United States,Partial College,Clerical,M,S,1,2,1,Between 25 and 45,10.851974382626599
26282,Washington,United States,Graduate Degree,Skilled Manual,M,S,0,0,0,Between 25 and 45,11.135654150232844
26283,California,United States,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.056035474869876
26284,Washington,United States,Graduate Degree,Skilled Manual,M,S,0,0,1,Between 25 and 45,11.230124792409931
26285,Washington,United States,Graduate Degree,Skilled Manual,F,S,0,0,0,Between 25 and 45,11.131240358027329
26286,California,United States,Graduate Degree,Skilled Manual,M,S,0,0,0,Between 25 and 45,11.25453031314334
26287,Oregon,United States,Graduate Degree,Skilled Manual,M,S,0,0,0,Between 25 and 45,11.227520797262487
26288,California,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Under 25,11.139278740248583
26289,California,United States,Graduate Degree,Skilled Manual,M,M,0,1,0,Under 25,11.09505877414432
26290,California,United States,Graduate Degree,Skilled Manual,M,S,0,1,0,Under 25,11.569901084326506
26291,California,United States,Graduate Degree,Skilled Manual,M,S,0,1,0,Between 25 and 45,11.536583396120864
26292,Washington,United States,Graduate Degree,Skilled Manual,F,M,0,1,0,Between 25 and 45,11.33537650121441
26293,Washington,United States,Graduate Degree,Skilled Manual,M,M,0,1,0,Between 25 and 45,11.3979746647459
26295,Washington,United States,Bachelors ,Skilled Manual,F,M,0,1,0,Between 25 and 45,10.999295913871503
26297,Oregon,United States,Bachelors ,Skilled Manual,M,M,0,1,1,Between 25 and 45,10.779289567680149
26299,Washington,United States,Graduate Degree,Skilled Manual,M,S,0,1,1,Between 25 and 45,11.522271652969808
26301,California,United States,Graduate Degree,Professional,M,S,0,1,1,Between 25 and 45,11.699794997360213
26302,California,United States,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,11.03830318616445
26303,California,United States,Bachelors ,Skilled Manual,M,M,1,1,0,Between 25 and 45,10.839914189496584
26304,Washington,United States,Graduate Degree,Professional,F,M,0,1,1,Between 25 and 45,11.41438607688055
26305,Oregon,United States,Bachelors ,Skilled Manual,F,S,0,2,1,Between 25 and 45,11.200212722793202
26306,California,United States,Bachelors ,Skilled Manual,M,S,0,2,1,Between 25 and 45,11.551367028511423
26307,California,United States,Bachelors ,Skilled Manual,M,M,0,2,0,Between 25 and 45,11.45751845769849
26308,Washington,United States,Bachelors ,Skilled Manual,F,S,0,2,1,Between 25 and 45,11.159772881657789
26309,California,United States,Bachelors ,Skilled Manual,M,S,0,2,0,Between 25 and 45,11.479720222539125
26310,British Columbia,Canada,Graduate Degree,Professional,F,S,0,1,1,Between 25 and 45,11.428053615739717
26311,Washington,United States,Graduate Degree,Professional,F,S,0,1,0,Between 25 and 45,11.336045078125657
26312,Washington,United States,Graduate Degree,Professional,F,M,0,1,0,Between 25 and 45,11.350782935213418
26314,California,United States,High School,Skilled Manual,M,S,2,2,0,Over 55,10.871991155857218
26315,California,United States,Graduate Degree,Professional,F,S,0,1,1,Between 25 and 45,11.645925466431473
26316,British Columbia,Canada,Graduate Degree,Professional,F,S,0,1,1,Between 25 and 45,11.492875807164525
26317,Washington,United States,Graduate Degree,Professional,F,M,0,1,0,Between 25 and 45,11.531776659405516
26319,California,United States,Bachelors ,Skilled Manual,M,S,0,2,1,Between 25 and 45,11.56428375724537
26320,California,United States,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,11.264361536309108
26321,British Columbia,Canada,Bachelors ,Skilled Manual,M,M,1,2,0,Between 25 and 45,11.537540025734147
26323,Oregon,United States,Graduate Degree,Professional,M,M,0,2,0,Between 25 and 45,11.688675476381144
26324,Washington,United States,Graduate Degree,Professional,F,S,0,3,1,Between 25 and 45,11.503329571296781
26325,Washington,United States,Graduate Degree,Professional,M,M,0,3,0,Between 25 and 45,11.70648365369017
26326,California,United States,Graduate Degree,Professional,M,M,0,4,0,Between 25 and 45,11.583067009812599
26327,California,United States,Graduate Degree,Professional,M,M,0,4,1,Between 25 and 45,11.790307170313298
26328,California,United States,Graduate Degree,Professional,M,S,0,2,0,Between 25 and 45,11.869697404204764
26329,California,United States,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,10.918392092130752
26330,Washington,United States,Bachelors ,Skilled Manual,M,S,1,2,1,Between 25 and 45,11.095089148047066
26331,Washington,United States,Bachelors ,Skilled Manual,F,M,1,2,0,Between 25 and 45,10.319166983051264
26332,Oregon,United States,Bachelors ,Skilled Manual,M,M,0,3,1,Between 25 and 45,11.704537068671275
26333,Oregon,United States,Bachelors ,Skilled Manual,F,M,0,3,1,Between 25 and 45,11.625539609339363
26334,California,United States,Bachelors ,Skilled Manual,M,S,0,3,1,Between 25 and 45,11.800889997526397
26335,California,United States,Bachelors ,Skilled Manual,F,M,1,3,0,Between 25 and 45,11.53398220749584
26337,Washington,United States,Graduate Degree,Professional,F,M,0,0,1,Between 25 and 45,11.480970293728678
26338,California,United States,Graduate Degree,Professional,F,M,0,4,1,Between 25 and 45,11.556951919719207
26339,Washington,United States,Graduate Degree,Professional,F,S,0,4,0,Between 25 and 45,11.410538302291801
26340,Washington,United States,Graduate Degree,Professional,F,M,2,5,0,Between 25 and 45,11.420985599271363
26341,Washington,United States,Graduate Degree,Professional,F,M,2,5,1,Between 25 and 45,11.561487031584658
26342,California,United States,Graduate Degree,Professional,M,S,0,3,1,Between 25 and 45,11.909981986459899
26343,Washington,United States,Bachelors ,Professional,F,S,1,0,1,Between 25 and 45,10.955811544752127
26344,California,United States,Bachelors ,Skilled Manual,F,S,2,3,1,Between 25 and 45,10.782076417226271
26345,California,United States,Bachelors ,Skilled Manual,M,M,2,3,1,Between 25 and 45,11.123712571247733
26346,California,United States,Bachelors ,Skilled Manual,M,M,3,3,1,Between 25 and 45,11.112910477933843
26347,Washington,United States,Bachelors ,Skilled Manual,M,M,3,3,1,Between 25 and 45,10.986038207656888
26348,British Columbia,Canada,Bachelors ,Skilled Manual,M,M,1,4,1,Between 25 and 45,10.929564990020989
26349,Washington,United States,Graduate Degree,Professional,M,S,0,0,1,Between 25 and 45,11.669758258997017
26350,British Columbia,Canada,Graduate Degree,Professional,F,M,1,0,0,Between 25 and 45,11.405674274223252
26351,California,United States,Graduate Degree,Professional,F,S,1,0,0,Between 25 and 45,11.49250844897596
26352,Brandenburg,Germany,Graduate Degree,Clerical,F,S,0,0,1,Between 25 and 45,11.166059399165
26354,Hamburg,Germany,Graduate Degree,Clerical,M,S,0,0,0,Between 25 and 45,11.350488885022813
26355,Essonne,France,High School,Manual,M,M,1,2,0,Over 55,10.3204529448145
26356,England,United Kingdom,High School,Manual,M,M,1,3,1,Between 25 and 45,10.20084764153918
26357,Seine (Paris),France,Partial High School,Manual,M,S,1,3,0,Between 25 and 45,9.430359045942868
26359,England,United Kingdom,Bachelors ,Clerical,M,M,0,1,1,Between 25 and 45,11.12094897504262
26361,England,United Kingdom,Partial High School,Manual,F,M,2,4,1,Between 25 and 45,10.106305940055739
26362,Saarland,Germany,High School,Manual,F,M,1,1,0,Between 25 and 45,9.885985277399985
26363,Brandenburg,Germany,Bachelors ,Clerical,M,M,0,0,0,Between 25 and 45,11.145478424049585
26364,England,United Kingdom,High School,Manual,F,S,2,4,0,Over 55,9.37610901542907
26365,Loiret,France,Bachelors ,Skilled Manual,M,M,2,1,1,Between 25 and 45,11.150634782245861
26366,Hessen,Germany,Bachelors ,Skilled Manual,M,M,2,1,0,Between 25 and 45,10.901561015825624
26367,Seine (Paris),France,Bachelors ,Skilled Manual,M,M,2,1,0,Between 25 and 45,10.95296211664269
26368,Seine Saint Denis,France,Partial High School,Manual,M,S,2,4,1,Between 25 and 45,10.286263872389602
26369,Hauts de Seine,France,High School,Manual,F,M,0,2,0,Between 25 and 45,9.213933907486313
26371,Seine Saint Denis,France,Bachelors ,Skilled Manual,F,M,2,1,0,Between 25 and 45,10.808838664371898
26372,England,United Kingdom,Partial High School,Manual,F,M,1,3,0,Between 25 and 45,9.249945626568541
26373,British Columbia,Canada,Partial College,Skilled Manual,F,M,2,0,0,Between 25 and 45,11.1556932229126
26375,Victoria,Australia,Partial High School,Management,M,S,4,5,1,Between 25 and 45,11.95261807162762
26376,California,United States,Partial College,Professional,M,M,1,4,1,Between 25 and 45,11.477785215390488
26377,British Columbia,Canada,Partial College,Professional,F,S,1,4,1,Between 25 and 45,11.161479682248508
26378,Hamburg,Germany,Bachelors ,Management,M,M,4,3,1,Between 25 and 45,12.044940988618775
26379,England,United Kingdom,Partial College,Professional,F,S,2,4,1,Between 25 and 45,11.736684826634317
26380,Val d'Oise,France,Partial College,Professional,M,M,3,3,1,Between 25 and 45,11.60663436340758
26381,Hessen,Germany,Partial College,Professional,M,M,2,4,0,Between 25 and 45,12.01803679320344
26382,Hamburg,Germany,Partial College,Professional,M,S,2,4,1,Between 25 and 45,11.957502305934563
26383,Seine (Paris),France,Partial College,Professional,M,S,4,4,1,Between 25 and 45,11.973320579936853
26384,Seine (Paris),France,Partial College,Professional,M,M,4,4,1,Between 25 and 45,12.014778959288016
26385,Brandenburg,Germany,High School,Professional,M,S,4,4,1,Between 25 and 45,12.049044496422825
26386,England,United Kingdom,High School,Professional,F,S,2,4,1,Between 25 and 45,11.857351698804589
26387,England,United Kingdom,Partial College,Professional,M,S,4,3,1,Between 25 and 45,11.963593357909222
26388,Val d'Oise,France,High School,Professional,M,M,2,2,0,Between 25 and 45,11.628706497955939
